"country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotID","plotSize","plotDim","pointID","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","crdSource","date","filtPos","plotPdop","plotHdop","appMods","plotEdge"
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_069",400,"20m x 20m","41",63.873407,-149.215191,"WGS84","6N",391176.849,7084796.691,0.1,689.21,0.1,689.21,689.89,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140827,"153",2.2,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_070",400,"20m x 20m","41",63.874539,-149.210386,"WGS84","6N",391417.233,7084914.606,0.1,680.16,0.1,679.29,680.65,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140827,"121",2.3,1.2,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_071",400,"20m x 20m","41",63.874602,-149.207344,"WGS84","6N",391566.866,7084916.452,0.1,677.77,0.1,677.27,678.33,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140827,"127",2,1.1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_049",400,"20m x 20m","41",63.873742,-149.210328,"WGS84","6N",391416.977,7084825.773,0.1,683.92,0.1,683.31,684.5,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140827,"124",2.1,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_050",400,"20m x 20m","41",63.874352,-149.206114,"WGS84","6N",391626.291,7084886.533,0.1,677.85,0.1,677.36,678.5,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140827,"180",2.3,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_028",1600,"40m x 40m","41",63.871278,-149.265115,"WGS84","6N",388716.652,7084645.744,0.29,661.65,0.45,658.55,661.65,4.69,185.5,"evergreenForest",,"Geo 7X (H-Star)",20140827,"528",6.8,4.1,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_054",400,"20m x 20m","41",63.875398,-149.206228,"WGS84","6N",391624.744,7085003.191,0.1,673.94,0.1,673.17,674.44,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140827,"121",2.3,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_058",400,"20m x 20m","41",63.873692,-149.213388,"WGS84","6N",391266.516,7084825.368,0.1,687,0.1,686.42,687.75,1.78,207.4,"dwarfScrub",,"Geo 7X (H-Star)",20140827,"157",1.9,0.9,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_060",400,"20m x 20m","41",63.874303,-149.20855,"WGS84","6N",391506.473,7084885.261,0.1,679.79,0.1,679.33,680.25,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140827,"121",2.3,1.1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_063",400,"20m x 20m","41",63.874772,-149.21346,"WGS84","6N",391267.177,7084945.836,0.1,680.66,0.1,680.56,681.92,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140826,"120",2,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_065",400,"20m x 20m","41",63.87465,-149.221417,"WGS84","6N",390875.942,7084945.839,0.1,686.73,0.1,686.4,687.14,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140826,"131",2,0.9,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_047",1600,"40m x 40m","41",63.872775,-149.220656,"WGS84","6N",390906.01,7084735.666,0.1,687.86,0.1,686.7,688.92,2.63,50,"shrubScrub",,"Geo 7X (H-Star)",20140826,"121",2.2,0.9,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|mfb|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_072",400,"20m x 20m","41",63.87497,-149.217767,"WGS84","6N",391056.429,7084975.191,0.1,682.8,0.1,682.27,684.04,2.29,225,"shrubScrub",,"Geo 7X (H-Star)",20140826,"211",2.3,0.9,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_074",400,"20m x 20m","41",63.873616,-149.218256,"WGS84","6N",391027.141,7084825.238,0.1,690.46,0.1,690.12,690.73,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140826,"181",3.1,1.4,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_017",250000,"500m x 500m","B2",63.86776,-149.258763,"WGS84","6N",389014.763,7084242.799,0.1,674.24,0.1,667.98,691.25,2.7,322.58,"shrubScrub",,"Geo 7X (H-Star)",20140826,"184",2.1,1.1,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_051",400,"20m x 20m","41",63.87417,-149.217696,"WGS84","6N",391056.813,7084886.014,0.1,689.03,0.1,688.09,689.7,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140826,"127",1.6,0.9,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_053",400,"20m x 20m","41",63.873333,-149.219447,"WGS84","6N",390967.589,7084795.784,0.1,689.44,0.1,689.14,689.66,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140826,"121",3.1,1.4,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_045",1600,"40m x 40m","41",63.875485,-149.21903,"WGS84","6N",390996.383,7085034.699,0.1,683.35,0.1,682.4,684.3,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140826,"124",1.6,0.9,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|mfb|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_055",400,"20m x 20m","41",63.873815,-149.222557,"WGS84","6N",390816.689,7084854.817,0.1,685.62,0.1,685.05,686.02,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140826,"147",1.8,0.9,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_056",400,"20m x 20m","41",63.874217,-149.215246,"WGS84","6N",391177.278,7084887.02,0.1,686.12,0.1,685.29,686.52,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140826,"122",1.9,0.9,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","tower","basePlot","","HEAL_057",400,"20m x 20m","41",63.875183,-149.221445,"WGS84","6N",390876.636,7085005.231,0.1,686.49,0.1,686.28,687.26,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140826,"141",2.6,1,"bbc|cdw|dhp|hbp|ltr|mfb|vst",20
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mosquitoPoint","","HEAL_044",0,"0m","41",63.879,-149.183862,"WGS84","6N",392736.787,7085366.65,10.1,621.76,0.1,621.76,621.76,3.54,31.24,"dwarfScrub",,"Geo 7X (H-Star)",20140826,"166",2.1,1,"mos|mpt",0
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mammalGrid",,"HEAL_014",8100,"90m x 90m","E5",63.886747,-149.276829,"WGS84","6N",388202.861,7086389.156,0.1,671.23,0.1,671.23,681.38,3.6,181.28,"shrubScrub",,"Geo 7X (H-Star)",20140826,"141",2,0.9,"mam",90
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mammalGrid",,"HEAL_034",8100,"90m x 90m","E5",63.877737,-149.185738,"WGS84","6N",392639.851,7085229.134,0.1,633.94,0.1,627.9,635.73,3.62,36.07,"shrubScrub",,"Geo 7X (H-Star)",20140826,"224",3.2,1.4,"mam",90
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_005",250000,"500m x 500m","B2",63.897302,-149.225102,"WGS84","6N",390782.988,7087475.13,0.1,615.92,0.1,607.89,640.64,4.13,61.45,"shrubScrub",,"Geo 7X (H-Star)",20140825,"178",1.9,0.9,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","tickPlot","","HEAL_026",1600,"40m x 40m","41",63.886145,-149.192747,"WGS84","6N",392327.914,7086177.434,0.1,597.64,0.1,596.19,598.9,3.79,27.94,"evergreenForest",,"Geo 7X (H-Star)",20140825,"311",2,1,"tck",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_029",1600,"40m x 40m","41",63.869787,-149.256455,"WGS84","6N",389136.121,7084464.555,0.1,671.72,0.1,671.33,672.86,0,0,"evergreenForest",,"Geo 7X (H-Star)",20140825,"184",2.6,1.1,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_018",1600,"40m x 40m","41",63.862657,-149.249125,"WGS84","6N",389468.126,7083657.748,0.1,701.79,0.1,700.18,703.05,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140825,"123",1.9,0.9,"cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_022",1600,"40m x 40m","41",63.887475,-149.212621,"WGS84","6N",391357.448,7086359.286,0.1,630.42,0.1,628.75,632.23,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140825,"124",1.7,0.7,"bet|cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_024",1600,"40m x 40m","41",63.881157,-149.287307,"WGS84","6N",387666.18,7085784.879,0.1,632.43,0.1,632.16,633.34,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140825,"143",2,1,"div|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_010",250000,"500m x 500m","B2",63.877843,-149.261137,"WGS84","6N",388937.972,7085369.946,0.1,667.82,0.1,653.79,674.56,3.55,245.95,"shrubScrub",,"Geo 7X (H-Star)",20140824,"171",1.8,0.8,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","tickPlot","","HEAL_010",1600,"40m x 40m","41",63.877193,-149.260797,"WGS84","6N",388952.107,7085297.054,0.1,666.73,0.1,664.74,669.17,3.22,255.47,"shrubScrub",,"Geo 7X (H-Star)",20140824,"139",4.7,1.9,"tck",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","tickPlot","","HEAL_011",1600,"40m x 40m","41",63.885895,-149.302351,"WGS84","6N",386946.651,7086339.149,0.1,649.73,0.1,647.24,651.67,1.95,323.86,"shrubScrub",,"Geo 7X (H-Star)",20140824,"121",2.2,1.1,"tck",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_011",1600,"40m x 40m","41",63.887139,-149.301221,"WGS84","6N",387007.124,7086475.713,0.1,644.26,0.1,642.65,646.6,2.29,145,"shrubScrub",,"Geo 7X (H-Star)",20140824,"123",2.3,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","tickPlot","","HEAL_014",1600,"40m x 40m","41",63.887214,-149.270823,"WGS84","6N",388499.506,7086430.575,0.1,671.24,0.1,669.09,673,2.73,128.69,"shrubScrub",,"Geo 7X (H-Star)",20140824,"615",2.1,0.9,"tck",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_019",1600,"40m x 40m","41",63.894643,-149.2872,"WGS84","6N",387725.321,7087286.785,0.1,653.38,0.1,651.43,654.73,2,148,"shrubScrub",,"Geo 7X (H-Star)",20140824,"151",1.9,0.9,"cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_021",1600,"40m x 40m","41",63.8907,-149.264221,"WGS84","6N",388837.356,7086807.307,0.1,665.27,0.1,664.05,666.59,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140824,"128",2.1,0.9,"cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_012",1600,"40m x 40m","41",63.869816,-149.272955,"WGS84","6N",388325.815,7084496.634,0.1,660.08,0.1,659.42,660.96,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140823,"138",1.8,0.8,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_020",1600,"40m x 40m","41",63.871707,-149.271288,"WGS84","6N",388415.202,7084704.268,0.1,654.9,0.1,654.41,655.85,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140823,"246",2.1,1,"cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_004",250000,"500m x 500m","B2",63.86338,-149.273788,"WGS84","6N",388259.326,7083781.239,0.1,681.94,0.1,674.37,699.59,1.86,334.02,"shrubScrub",,"Geo 7X (H-Star)",20140823,"141",2.2,0.9,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","tickPlot","","HEAL_004",1600,"40m x 40m","41",63.86402,-149.276678,"WGS84","6N",388119.934,7083857.523,0.1,675.54,0.1,674.24,677.11,2.42,317.74,"shrubScrub",,"Geo 7X (H-Star)",20140823,"162",2.3,1.1,"tck",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_004",1600,"40m x 40m","41",63.863602,-149.273634,"WGS84","6N",388267.786,7083805.646,0.1,680.47,0.1,679.28,681.61,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140823,"151",1.8,0.9,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_006",1600,"40m x 40m","41",63.869587,-149.287603,"WGS84","6N",387605.429,7084496.79,0.1,648.11,0.1,647.46,649.05,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140822,"121",1.7,0.8,"cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_007",1600,"40m x 40m","41",63.878349,-149.27729,"WGS84","6N",388146.822,7085454.579,0.1,640.3,0.1,639.74,640.78,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140822,"120",2.3,1.1,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_009",1600,"40m x 40m","41",63.871058,-149.209531,"WGS84","6N",391445.769,7084525.484,0.1,697.04,0.1,695.94,697.8,1.95,218.9,"dwarfScrub",,"Geo 7X (H-Star)",20140822,"153",2.3,0.9,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_013",1600,"40m x 40m","41",63.864486,-149.198645,"WGS84","6N",391955.226,7083775.034,0.1,716.82,0.1,714.58,718.4,4.46,220,"dwarfScrub",,"Geo 7X (H-Star)",20140822,"205",1.8,0.8,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mosquitoPoint","","HEAL_035",0,"0m","41",63.87629,-149.241179,"WGS84","6N",389911.864,7085162.483,10.1,674.87,0.1,674.87,674.87,2.98,42.16,"shrubScrub",,"Geo 7X (H-Star)",20140822,"340",2.2,1,"mos|mpt",0
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_025",1600,"40m x 40m","41",63.87307,-149.287886,"WGS84","6N",387605.469,7084885.234,0.1,639.41,0.1,638.89,639.95,0,0,"evergreenForest",,"Geo 7X (H-Star)",20140822,"180",2.5,1.1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_030",250000,"500m x 500m","B2",63.869494,-149.22056,"WGS84","6N",390898.019,7084370.089,0.1,692.18,0.1,685.07,704.7,2.55,304.94,"shrubScrub",,"Geo 7X (H-Star)",20140822,"148",2.2,0.9,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_003",1600,"40m x 40m","41",63.865625,-149.22988,"WGS84","6N",390425.187,7083955.18,0.1,715.67,0.1,714.87,716.98,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140822,"132",1.9,1,"cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_005",1600,"40m x 40m","41",63.897743,-149.22509,"WGS84","6N",390785.3,7087524.215,0.1,616.56,0.1,615.13,617.82,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140821,"123",2.5,1.3,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_001",250000,"500m x 500m","B2",63.888571,-149.204919,"WGS84","6N",391739.724,7086468.279,0.1,602.78,0.1,588.42,626.11,3.8,76.08,"dwarfScrub",,"Geo 7X (H-Star)",20140821,"180",1.9,0.9,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","tickPlot","","HEAL_001",1600,"40m x 40m","41",63.88947,-149.202952,"WGS84","6N",391839.71,7086565.022,0.1,595.74,0.1,594.45,597.27,3.71,64.2,"dwarfScrub",,"Geo 7X (H-Star)",20140821,"138",4,2,"tck",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_001",1600,"40m x 40m","41",63.888391,-149.20477,"WGS84","6N",391746.35,7086447.88,0.1,602.36,0.1,601.11,603.8,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140821,"131",2.6,1.1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_014",250000,"500m x 500m","B2",63.886207,-149.274572,"WGS84","6N",388311.507,7086325.033,0.1,667.18,0.1,653.78,685.1,3.14,163.2,"shrubScrub",,"Geo 7X (H-Star)",20140821,"161",2.3,1.1,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_014",1600,"40m x 40m","41",63.886767,-149.27372,"WGS84","6N",388355.538,7086385.854,0.1,671.49,0.1,669.27,672.89,5.03,6.7,"shrubScrub",,"Geo 7X (H-Star)",20140821,"124",2.1,0.9,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_015",1600,"40m x 40m","41",63.894285,-149.209552,"WGS84","6N",391534.379,7087112.514,0.1,590.99,0.1,589.69,592.58,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140821,"126",1.8,0.9,"cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_026",1600,"40m x 40m","41",63.886716,-149.18997,"WGS84","6N",392466.418,7086236.316,0.1,592.81,0.11,590.98,594.74,0,0,"evergreenForest",,"Geo 7X (H-Star)",20140821,"305",4.7,2,"bet|cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_008",1600,"40m x 40m","41",63.893483,-149.275436,"WGS84","6N",388297.995,7087136.878,0.1,673.48,0.1,672.66,674.24,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140820,"154",2.1,1,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mammalGrid",,"HEAL_010",8100,"90m x 90m","E5",63.878494,-149.264537,"WGS84","6N",388773.575,7085448.407,0.1,657.48,0.1,656.15,664.17,4.14,246.53,"shrubScrub",,"Geo 7X (H-Star)",20140820,"122",1.8,0.9,"mam",90
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_010",1600,"40m x 40m","41",63.877229,-149.263771,"WGS84","6N",388806.195,7085306.145,0.1,656.97,0.1,655.48,657.97,0,0,"shrubScrub",,"Geo 7X (H-Star)",20140820,"121",1.8,0.9,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mammalGrid",,"HEAL_033",8100,"90m x 90m","E5",63.875646,-149.25754,"WGS84","6N",389105.941,7085119.072,0.1,671.33,0.1,670.72,673.98,1.93,257.47,"shrubScrub",,"Geo 7X (H-Star)",20140820,"134",2.1,0.9,"mam",90
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_027",1600,"40m x 40m","41",63.867913,-149.2557,"WGS84","6N",389165.806,7084254.533,0.1,675.36,0.1,674.38,677.66,0,0,"evergreenForest",,"Geo 7X (H-Star)",20140820,"534",2.4,1,"div",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mammalGrid",,"HEAL_031",8100,"90m x 90m","E5",63.875024,-149.239578,"WGS84","6N",389985.511,7085018.678,0.1,677.47,0.1,669.48,677.47,2.91,47.17,"dwarfScrub",,"Geo 7X (H-Star)",20140820,"120",2.6,1.2,"mam",90
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","birdGrid","ninePoints","HEAL_002",250000,"500m x 500m","B2",63.870806,-149.240095,"WGS84","6N",389943.625,7084549.797,0.1,697.74,0.1,678.3,705.42,3.05,342.93,"dwarfScrub",,"Geo 7X (H-Star)",20140820,"121",2.2,1.1,"brd",500
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_002",1600,"40m x 40m","41",63.871137,-149.240038,"WGS84","6N",389947.725,7084586.49,0.1,696.65,0.1,695.78,697.32,0,0,"dwarfScrub",,"Geo 7X (H-Star)",20140820,"177",2,0.9,"bet|cdw|cfc|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_017",1600,"40m x 40m","41",63.866487,-149.260447,"WGS84","6N",388927.029,7084103.935,0.1,677.63,0.1,677.07,678.77,1.72,192.2,"shrubScrub",,"Geo 7X (H-Star)",20140820,"134",2,1,"bet|cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","basePlot","","HEAL_023",1600,"40m x 40m","41",63.887447,-149.28229,"WGS84","6N",387937.601,7086476.629,0.1,669.51,0.1,667.67,672.87,1.89,29.4,"shrubScrub",,"Geo 7X (H-Star)",20140820,"213",2.6,1.1,"bet|cdw|dhp|div|hbp|vst",40
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mosquitoPoint","","HEAL_036",0,"0m","41",63.881427,-149.198683,"WGS84","6N",392018.394,7085661.988,10.1,621.51,0.1,621.51,621.51,3.5,59.79,"shrubScrub",,"Geo 7X (H-Star)",20140819,"150",2.4,1.3,"mos|mpt",0
"unitedStates","AK","Denali Borough","Taiga","D19","Healy","HEAL","distributed","mosquitoPoint","","HEAL_037",0,"0m","41",63.878625,-149.225342,"WGS84","6N",390698.602,7085395.217,10.1,686.74,0.1,686.74,686.74,1.39,3.78,"shrubScrub",,"Geo 7X (H-Star)",20140819,"150",2.3,1.1,"mos|mpt",0
